right_wrist_x,right_wrist_y,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_ip_x,right_thumb_ip_y,right_thumb_tip_x,right_thumb_tip_y,right_index_finger_mcp_x,right_index_finger_mcp_y,right_index_finger_pip_x,right_index_finger_pip_y,right_index_finger_dip_x,right_index_finger_dip_y,right_index_finger_tip_x,right_index_finger_tip_y,right_middle_finger_mcp_x,right_middle_finger_mcp_y,right_middle_finger_pip_x,right_middle_finger_pip_y,right_middle_finger_dip_x,right_middle_finger_dip_y,right_middle_finger_tip_x,right_middle_finger_tip_y,right_ring_finger_mcp_x,right_ring_finger_mcp_y,right_ring_finger_pip_x,right_ring_finger_pip_y,right_ring_finger_dip_x,right_ring_finger_dip_y,right_ring_finger_tip_x,right_ring_finger_tip_y,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_pip_x,right_pinky_pip_y,right_pinky_dip_x,right_pinky_dip_y,right_pinky_tip_x,right_pinky_tip_y,left_wrist_x,left_wrist_y,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_ip_x,left_thumb_ip_y,left_thumb_tip_x,left_thumb_tip_y,left_index_finger_mcp_x,left_index_finger_mcp_y,left_index_finger_pip_x,left_index_finger_pip_y,left_index_finger_dip_x,left_index_finger_dip_y,left_index_finger_tip_x,left_index_finger_tip_y,left_middle_finger_mcp_x,left_middle_finger_mcp_y,left_middle_finger_pip_x,left_middle_finger_pip_y,left_middle_finger_dip_x,left_middle_finger_dip_y,left_middle_finger_tip_x,left_middle_finger_tip_y,left_ring_finger_mcp_x,left_ring_finger_mcp_y,left_ring_finger_pip_x,left_ring_finger_pip_y,left_ring_finger_dip_x,left_ring_finger_dip_y,left_ring_finger_tip_x,left_ring_finger_tip_y,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_pip_x,left_pinky_pip_y,left_pinky_dip_x,left_pinky_dip_y,left_pinky_tip_x,left_pinky_tip_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,316,1113,306,1066,281,1027,263,997,249,1099,179,1043,137,1018,106,996,77,1112,186,1027,167,974,162,938,159,1115,207,1024,210,1021,246,1035,269,1112,238,1040,249,1036,275,1049,290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,317,1113,309,1065,283,1026,264,996,249,1098,180,1042,138,1018,107,997,79,1111,185,1027,167,975,162,938,159,1116,206,1024,210,1021,246,1034,269,1113,237,1040,250,1037,275,1051,289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,316,1111,308,1063,283,1025,265,996,249,1098,179,1042,138,1017,106,995,78,1112,186,1028,167,975,163,937,160,1116,208,1024,211,1020,247,1033,270,1112,238,1040,251,1035,275,1047,289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,316,1114,307,1063,282,1025,264,995,251,1098,181,1042,139,1016,109,993,81,1111,188,1025,169,974,165,936,161,1115,209,1023,209,1019,244,1031,267,1111,241,1041,251,1034,273,1043,285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,316,1114,307,1064,281,1024,265,993,251,1096,181,1040,139,1015,109,993,81,1108,188,1024,170,972,166,936,161,1112,210,1021,211,1018,246,1031,270,1109,241,1039,253,1035,276,1047,288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,316,1114,305,1064,280,1023,266,993,254,1093,181,1038,139,1013,108,991,80,1108,189,1023,172,971,168,934,163,1113,212,1021,213,1017,247,1031,268,1111,243,1040,253,1035,273,1046,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,317,1110,309,1061,284,1023,267,992,254,1093,182,1039,140,1014,108,992,80,1107,189,1022,171,970,168,932,164,1113,211,1021,214,1017,249,1030,271,1111,243,1039,254,1032,276,1043,288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,316,1111,305,1062,282,1023,268,992,256,1094,182,1038,141,1013,110,991,82,1107,191,1022,173,969,168,932,164,1112,214,1019,216,1016,251,1028,274,1109,246,1038,255,1030,277,1038,290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,316,1112,307,1061,282,1021,268,989,256,1095,182,1037,140,1012,110,990,82,1107,190,1022,172,970,168,932,164,1110,214,1018,213,1016,248,1029,271,1106,245,1035,255,1030,277,1041,290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,316,1113,305,1063,280,1023,266,992,256,1094,181,1038,140,1013,109,992,80,1107,190,1022,171,970,167,932,162,1109,213,1017,214,1016,249,1030,271,1105,243,1034,255,1028,278,1037,290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,317,1109,306,1059,281,1021,266,991,253,1090,181,1037,139,1014,108,993,79,1105,189,1021,170,970,166,931,161,1111,212,1018,213,1017,248,1032,270,1109,244,1036,253,1027,275,1034,287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,315,1109,299,1062,268,1023,247,994,239,1098,177,1045,135,1023,105,1005,78,1106,185,1022,160,970,153,934,150,1105,207,1017,202,1009,240,1019,267,1098,237,1029,244,1024,271,1037,289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,316,1108,300,1061,264,1023,243,995,231,1103,173,1052,130,1031,100,1014,72,1111,181,1029,154,977,146,941,141,1110,202,1021,195,1014,233,1026,260,1101,232,1028,237,1023,266,1034,286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,317,1110,295,1067,259,1027,235,996,224,1109,173,1061,127,1041,96,1025,67,1112,179,1030,150,979,139,944,134,1108,199,1021,189,1014,228,1024,256,1097,228,1027,233,1022,263,1033,284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,314,1114,286,1074,249,1035,225,1005,212,1112,169,1065,124,1047,93,1031,65,1115,176,1032,147,983,135,948,128,1109,197,1022,187,1016,226,1027,255,1096,224,1026,232,1021,261,1032,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,315,1105,295,1067,260,1030,237,1000,223,1107,171,1063,125,1046,93,1030,65,1111,176,1031,146,980,135,944,131,1106,195,1020,183,1016,221,1028,249,1094,223,1023,229,1020,259,1033,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,314,1100,293,1063,256,1030,229,1004,213,1109,170,1063,125,1047,93,1031,64,1113,175,1033,145,983,133,947,127,1109,193,1021,184,1015,224,1024,254,1097,219,1026,227,1021,259,1032,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,311,1100,295,1059,261,1023,235,996,219,1108,169,1063,124,1047,92,1030,64,1113,173,1033,143,984,132,947,125,1108,191,1020,180,1015,219,1026,248,1096,217,1024,224,1021,252,1034,273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,302,1095,284,1055,248,1025,225,1000,211,1100,162,1059,120,1042,91,1028,65,1103,168,1030,138,983,127,948,120,1098,185,1016,177,1013,215,1024,242,1085,210,1017,213,1016,243,1030,266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,276,1078,269,1040,236,1010,213,986,196,1083,148,1039,111,1021,86,1007,61,1079,149,1004,120,958,108,925,100,1068,163,993,159,995,195,1009,222,1050,185,990,186,996,216,1012,241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,251,1039,240,997,211,967,196,940,181,1040,115,999,89,987,71,980,50,1036,116,964,92,917,83,883,74,1027,129,948,128,949,167,965,193,1012,152,948,147,953,175,973,198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,222,1014,205,975,177,943,165,917,157,1005,89,965,62,956,45,951,24,996,86,926,62,881,55,849,47,983,97,913,93,912,131,924,156,964,118,907,121,917,153,938,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,196,1023,145,996,108,959,90,929,89,992,62,931,36,894,26,864,17,975,63,906,36,865,28,836,22,957,77,890,78,895,117,911,146,936,99,886,107,893,136,909,159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,190,1013,132,992,90,952,71,917,73,992,59,929,32,887,27,857,23,968,59,897,28,857,19,829,12,945,70,876,70,884,106,901,131,919,93,870,107,876,136,891,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,190,1010,131,992,91,955,71,922,70,987,60,924,34,885,34,858,34,961,59,891,27,852,18,824,11,936,71,866,71,874,112,891,139,913,95,864,110,871,141,887,161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,187,993,130,975,88,941,67,912,63,967,54,922,19,896,7,877,-3,941,55,874,25,839,17,816,11,916,68,856,72,864,111,880,135,892,94,850,106,859,138,873,158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,186,986,128,968,88,934,66,903,65,968,58,920,21,892,11,871,2,941,56,871,25,834,17,809,12,914,67,849,73,855,113,870,142,886,89,844,107,849,140,861,164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,192,983,132,964,94,930,74,899,72,969,63,909,37,875,40,852,44,937,61,870,27,831,18,803,10,909,72,844,70,848,109,862,136,880,96,836,111,841,141,856,163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,193,977,130,961,88,926,69,891,69,964,60,905,33,874,43,856,55,933,58,867,24,829,15,803,10,904,69,838,68,844,109,859,138,876,93,831,105,836,138,849,161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,199,977,137,959,96,925,73,892,73,962,65,901,37,866,40,843,44,932,61,862,24,823,16,796,9,904,71,835,64,837,105,850,134,875,95,826,112,831,144,844,167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,197,974,137,960,95,926,72,892,71,960,61,897,36,861,37,836,40,930,58,859,21,821,12,794,6,901,69,834,60,838,101,850,132,871,92,826,108,830,142,841,167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,200,971,139,954,98,920,76,887,74,957,64,897,37,862,37,837,37,926,61,858,26,820,18,793,12,897,73,830,64,834,103,846,130,869,95,823,114,828,145,839,168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,204,966,145,951,103,918,80,886,76,957,68,898,42,865,42,842,42,925,65,857,29,819,21,793,15,895,77,829,67,831,102,843,127,866,101,822,117,826,147,838,167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,211,961,153,946,109,913,91,881,88,951,82,911,49,889,43,876,40,915,79,856,40,819,31,794,26,882,88,826,82,829,117,842,142,851,110,814,130,819,162,833,184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,249,942,200,935,150,899,123,865,118,938,121,924,68,917,38,914,16,896,124,843,82,809,70,787,64,858,140,818,134,826,156,840,173,826,164,804,175,813,197,826,211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,301,921,251,906,202,864,174,827,166,916,176,900,116,891,80,885,53,879,187,817,128,781,109,759,98,841,208,788,176,792,194,805,210,806,238,775,226,781,243,794,257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,354,888,292,868,237,826,209,786,201,865,213,841,149,836,108,834,75,829,232,761,176,718,154,690,138,793,259,731,221,723,231,731,242,763,292,725,271,731,286,747,299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,370,877,306,860,248,816,218,780,212,855,219,826,154,818,113,814,81,819,233,746,183,704,162,676,146,784,258,726,231,737,254,755,271,753,290,717,275,731,294,750,306
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,364,889,299,876,242,835,210,797,200,873,208,847,146,836,105,830,74,839,221,770,173,727,151,696,136,807,243,738,213,737,236,750,257,776,273,729,263,738,281,757,294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,367,906,300,891,240,849,206,810,197,889,208,860,146,850,106,845,74,855,219,783,170,741,149,713,134,821,241,758,213,764,239,781,260,789,271,745,258,756,280,774,295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,365,914,298,902,239,862,209,822,203,902,209,874,143,865,103,861,72,867,218,792,164,751,144,725,130,832,239,768,204,778,233,796,255,799,268,760,262,771,284,787,297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,364,914,297,898,237,856,209,816,204,899,206,869,143,862,103,859,71,865,216,795,164,752,143,722,129,831,238,763,205,765,235,779,260,799,268,754,260,764,284,783,299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,364,882,298,867,238,828,207,790,196,867,207,840,143,829,103,823,71,827,220,757,171,714,149,686,134,789,242,731,209,740,230,757,249,754,271,721,256,732,271,747,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,356,843,287,822,229,780,202,740,190,819,201,798,140,785,98,774,64,785,218,712,167,667,148,636,137,752,245,680,210,679,231,693,250,725,278,675,260,678,278,694,292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,350,806,282,787,224,749,193,710,183,777,194,759,135,744,94,732,61,746,213,677,165,633,151,602,145,714,241,649,208,627,212,621,219,686,276,641,254,625,251,619,249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,346,780,292,787,244,782,212,776,188,740,198,711,137,696,97,688,66,706,220,634,177,592,160,567,149,675,248,610,213,590,200,587,194,648,283,609,264,599,257,603,252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,346,771,285,760,234,732,205,702,190,732,202,704,143,691,103,683,73,699,221,625,180,583,164,556,156,667,249,602,217,594,213,598,215,641,284,605,269,603,270,613,273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,345,797,282,781,225,744,192,706,183,769,196,743,133,726,94,715,63,737,215,669,171,625,155,595,146,707,245,638,213,610,211,597,213,682,282,634,261,617,257,610,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,338,845,271,826,215,789,193,751,192,816,180,794,120,782,81,774,52,783,193,712,146,671,131,646,126,751,219,683,201,689,224,709,241,726,255,679,252,690,273,710,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,328,899,260,878,204,837,176,796,171,881,174,859,115,850,78,844,47,850,186,786,136,742,115,710,101,818,210,753,182,761,203,780,222,787,243,740,225,751,244,769,258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,338,959,277,948,223,905,193,865,187,948,187,929,129,922,94,918,64,918,191,859,135,815,113,786,100,887,208,824,175,828,207,845,231,858,236,813,228,823,256,843,271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,348,1004,288,995,235,956,199,923,188,1006,201,981,138,976,106,974,80,976,200,914,142,872,119,845,107,942,211,878,181,880,216,895,241,907,234,859,234,868,266,886,284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,356,1039,299,1035,245,1001,212,965,202,1040,211,1017,148,1012,115,1009,88,1011,209,950,152,909,129,882,116,980,221,916,186,911,221,921,249,947,243,897,238,898,269,911,290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,360,1066,305,1066,251,1033,215,998,201,1071,220,1052,155,1047,123,1044,97,1044,216,982,157,943,135,918,121,1014,224,948,188,942,225,951,253,982,242,929,243,927,274,939,293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,364,1089,309,1086,254,1054,221,1019,211,1095,225,1074,163,1068,131,1066,104,1067,219,1007,159,968,136,942,121,1036,226,971,192,964,230,970,259,1004,245,952,241,948,274,958,297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,370,1107,315,1106,259,1075,222,1040,208,1116,229,1090,167,1085,134,1083,107,1087,224,1026,162,986,137,958,121,1057,230,988,197,976,234,980,265,1025,248,968,242,961,274,970,298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,367,1117,310,1114,256,1085,219,1049,206,1122,228,1099,165,1095,132,1093,104,1097,222,1037,159,997,133,969,117,1067,228,1002,187,988,225,990,258,1034,247,978,241,970,273,976,298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,369,1119,313,1117,262,1089,224,1055,210,1126,230,1103,165,1098,133,1095,104,1100,223,1036,159,997,136,970,121,1071,229,1004,189,992,229,996,262,1038,247,981,242,973,275,979,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,370,1122,312,1119,259,1091,220,1058,206,1129,228,1106,163,1101,131,1098,104,1102,221,1039,156,999,133,971,117,1072,227,1006,188,995,226,998,259,1039,246,983,243,977,276,983,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,373,1118,319,1116,266,1091,225,1061,209,1128,227,1106,162,1101,131,1099,105,1101,221,1038,156,999,134,974,118,1071,228,1007,187,995,225,997,258,1038,246,983,241,976,273,980,300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,372,1123,313,1120,261,1094,219,1062,204,1130,225,1107,160,1103,130,1101,103,1103,218,1039,154,1000,132,974,116,1072,225,1006,188,995,229,1000,262,1039,243,984,239,978,272,986,298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,371,1121,315,1118,264,1093,223,1062,207,1129,226,1107,160,1102,130,1100,104,1102,219,1039,155,1001,133,976,117,1072,226,1008,186,996,225,999,258,1039,243,985,238,978,270,983,297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,371,1123,312,1120,260,1093,221,1060,206,1130,226,1107,160,1103,128,1101,100,1103,218,1039,153,1000,131,974,115,1074,224,1008,185,995,226,997,260,1041,241,985,236,977,270,983,297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,373,1125,315,1122,262,1096,221,1063,206,1131,225,1108,158,1104,127,1102,101,1105,218,1040,153,1001,132,977,117,1075,225,1008,185,996,226,1000,259,1042,243,985,239,979,272,987,297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,374,1125,314,1121,259,1092,219,1059,204,1134,225,1110,158,1105,127,1102,99,1108,218,1044,152,1005,129,978,112,1078,223,1010,185,999,227,1003,260,1044,241,988,235,982,270,990,296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,372,1130,310,1126,255,1097,216,1062,201,1136,223,1113,156,1109,125,1106,97,1109,216,1047,149,1008,127,981,111,1079,222,1013,181,1002,224,1006,258,1045,241,990,236,984,271,993,296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,371,1128,312,1125,259,1098,218,1064,203,1135,224,1114,156,1109,124,1107,96,1109,216,1047,151,1009,129,983,113,1079,222,1015,182,1003,224,1006,257,1046,240,992,234,984,268,990,295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,374,1128,319,1124,264,1096,227,1061,213,1135,231,1112,164,1107,132,1105,103,1108,223,1047,159,1008,136,982,121,1078,228,1014,189,1003,229,1005,263,1045,244,991,241,983,275,986,302
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,375,1131,318,1129,263,1101,222,1068,207,1137,230,1114,163,1109,131,1107,104,1109,224,1047,158,1008,134,981,118,1079,230,1016,190,1004,228,1007,261,1046,248,992,241,984,273,988,299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,377,1130,320,1127,266,1099,225,1065,210,1137,229,1114,163,1110,132,1108,105,1112,224,1048,159,1008,136,981,120,1082,231,1015,192,1002,232,1005,266,1049,249,992,242,984,275,989,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,377,1133,318,1129,264,1101,225,1067,210,1140,231,1117,165,1112,132,1109,103,1114,223,1050,157,1011,134,984,117,1085,228,1017,189,1004,231,1007,265,1053,246,994,239,986,273,993,300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,377,1133,318,1129,264,1100,225,1066,210,1140,231,1115,163,1110,131,1108,102,1113,224,1049,158,1010,135,983,118,1083,230,1017,190,1005,230,1007,264,1049,248,994,239,986,273,991,300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,374,1135,314,1133,259,1105,219,1071,204,1143,228,1118,162,1113,130,1110,101,1117,222,1055,156,1015,132,986,117,1088,228,1023,182,1009,221,1010,255,1055,245,997,237,988,270,992,298
